,0,1,2,3,4,5,6,7,8,9,10
0,0.9396,0.972,0.9797,0.9725,0.9718,0.9733,0.9876,0.95,0.0668,0.9311,0.9774
1,0.9371,0.972,0.9718,0.9672,0.9796,0.9733,0.9823,0.972,0.0694,0.9311,0.9722
2,0.9371,0.972,0.9745,0.9578,0.9665,0.9707,0.9823,0.9694,0.0591,0.926,0.9696
3,0.9371,0.972,0.9692,0.9672,0.9578,0.9707,0.9797,0.9694,0.0694,0.9286,0.9722
4,0.9345,0.9694,0.9718,0.9646,0.9665,0.968,0.9797,0.9474,0.0591,0.9286,0.9696
5,0.9371,0.972,0.9718,0.9672,0.9665,0.9653,0.9797,0.9448,0.0668,0.9286,0.9748
6,0.9345,0.9667,0.9692,0.9672,0.9552,0.9653,0.9771,0.9448,0.0643,0.926,0.9696
7,0.9319,0.9667,0.9666,0.95,0.95,0.96,0.9745,0.9667,0.0591,0.9209,0.967
8,0.9293,0.964,0.9666,0.9908,0.95,0.96,0.9718,0.964,0.054,0.9209,0.9644
9,0.9293,0.9667,0.964,0.9594,0.95,0.9573,0.9745,0.9667,0.0617,0.9184,0.9696
10,0.9319,0.964,0.9666,0.962,0.95,0.9573,0.9718,0.9667,0.0514,0.9184,0.9644
11,0.9319,0.964,0.9666,0.9526,0.9526,0.9573,0.9718,0.964,0.0643,0.9235,0.967
12,0.9319,0.9614,0.9614,0.962,0.95,0.96,0.9745,0.9396,0.0488,0.9209,0.9644
13,0.9293,0.964,0.9666,0.9594,0.95,0.9547,0.9771,0.9396,0.0617,0.9209,0.967
14,0.9293,0.9614,0.9666,0.962,0.9448,0.9547,0.9745,0.964,0.0566,0.9209,0.9696
15,0.9371,0.972,0.9718,0.9646,0.9718,0.9573,0.9797,0.9694,0.0566,0.9286,0.9722
16,0.9345,0.972,0.9797,0.9646,0.9639,0.9573,0.9797,0.9474,0.0566,0.9286,0.9696
17,0.9371,0.972,0.9745,0.9856,0.9526,0.96,0.9797,0.9474,0.0591,0.926,0.9748
18,0.9345,0.9694,0.9745,0.9646,0.9691,0.9547,0.9797,0.9694,0.0643,0.926,0.9696
19,0.9345,0.972,0.9692,0.9646,0.9639,0.9573,0.9823,0.972,0.0514,0.926,0.9696
20,0.9371,0.972,0.9718,0.9672,0.9639,0.952,0.9823,0.972,0.0591,0.9235,0.9696
21,0.9371,0.972,0.9745,0.9646,0.9665,0.9547,0.9797,0.972,0.054,0.9286,0.9748
22,0.9345,0.9694,0.9718,0.9672,0.9665,0.9493,0.9771,0.9448,0.0488,0.9235,0.9722
23,0.9371,0.9694,0.9718,0.983,0.9639,0.9467,0.9797,0.9448,0.0591,0.926,0.967
24,0.9345,0.972,0.9745,0.9672,0.9665,0.9493,0.9797,0.9694,0.0463,0.9286,0.9696
25,0.9345,0.9667,0.9718,0.9646,0.9639,0.9467,0.9797,0.972,0.0463,0.9235,0.9722
26,0.9345,0.9694,0.9666,0.9646,0.9665,0.9493,0.9771,0.9694,0.054,0.926,0.9748
27,0.9319,0.972,0.9692,0.9646,0.9665,0.9467,0.9797,0.9448,0.0566,0.9286,0.9696
28,0.9371,0.9694,0.9745,0.9646,0.9665,0.9467,0.9797,0.972,0.0488,0.9235,0.9722
29,0.9345,0.9694,0.9718,0.9646,0.9639,0.944,0.9771,0.9448,0.0591,0.9235,0.967
30,0.9345,0.9694,0.9692,0.9646,0.9665,0.944,0.9797,0.9694,0.0463,0.926,0.9722
31,0.9345,0.9694,0.9718,0.983,0.9691,0.9413,0.9797,0.972,0.0488,0.926,0.967
32,0.9345,0.9667,0.9692,0.9646,0.9665,0.9413,0.9797,0.9694,0.0488,0.9235,0.9696
33,0.9319,0.972,0.9325,0.9646,0.9665,0.9413,0.9797,0.9694,0.0566,0.926,0.9722
34,0.9371,0.9667,0.9299,0.9646,0.9665,0.9387,0.9797,0.9448,0.0591,0.9286,0.967
35,0.9345,0.9667,0.8906,0.9672,0.9691,0.9387,0.9771,0.972,0.0566,0.9235,0.967
36,0.9293,0.9614,0.888,0.9594,0.9474,0.936,0.9745,0.9111,0.054,0.8801,0.967
37,0.9267,0.964,0.8461,0.962,0.9526,0.9333,0.9771,0.8851,0.0488,0.8418,0.967
38,0.9293,0.964,0.812,0.962,0.9474,0.9333,0.9745,0.8851,0.054,0.8444,0.9696
39,0.9293,0.964,0.812,0.962,0.95,0.936,0.9771,0.8566,0.0488,0.8036,0.967
40,0.9293,0.964,0.778,0.962,0.95,0.936,0.9771,0.828,0.0566,0.7679,0.9619
41,0.9319,0.964,0.7361,0.962,0.9639,0.9307,0.9745,0.7995,0.054,0.7704,0.9619
42,0.9293,0.9614,0.7387,0.9594,0.9526,0.9333,0.9745,0.7735,0.0488,0.7321,0.9644
43,0.9267,0.9614,0.702,0.9227,0.9526,0.9333,0.9745,0.7476,0.0463,0.6913,0.967
44,0.9293,0.9214,0.6654,0.8886,0.95,0.928,0.9745,0.7476,0.0566,0.6582,0.967
45,0.9319,0.8815,0.6654,0.8886,0.9613,0.9307,0.9745,0.7242,0.0514,0.6556,0.967
46,0.9293,0.8815,0.6339,0.8519,0.95,0.928,0.9745,0.6957,0.0566,0.6224,0.9696
47,0.9319,0.8442,0.592,0.8178,0.9613,0.928,0.9745,0.6697,0.0566,0.5867,0.967
48,0.9267,0.8442,0.592,0.8152,0.95,0.9253,0.9745,0.636,0.054,0.5561,0.9644
49,0.9293,0.8043,0.558,0.7811,0.9526,0.9227,0.9745,0.6126,0.0488,0.5536,0.967
50,0.9293,0.767,0.5239,0.7471,0.95,0.928,0.9745,0.5866,0.054,0.5153,0.9593
51,0.9319,0.767,0.5239,0.713,0.9526,0.9253,0.9771,0.5607,0.0566,0.4847,0.9619
52,0.9293,0.7324,0.4872,0.7156,0.95,0.9227,0.9745,0.5373,0.054,0.449,0.9644
53,0.9319,0.6924,0.4558,0.6789,0.9526,0.9253,0.9771,0.5088,0.0488,0.449,0.9644
54,0.9267,0.6924,0.4217,0.6448,0.9137,0.8907,0.9745,0.4594,0.0566,0.4158,0.967
55,0.9267,0.6578,0.4217,0.6134,0.9245,0.8587,0.9745,0.4335,0.0566,0.3827,0.967
56,0.9319,0.6232,0.3877,0.6107,0.9137,0.856,0.9745,0.4101,0.0514,0.3495,0.9644
57,0.9267,0.5832,0.3536,0.5793,0.9111,0.8267,0.9745,0.3816,0.0566,0.3163,0.9696
58,0.9293,0.5832,0.3536,0.5452,0.9245,0.7973,0.9325,0.353,0.0488,0.2857,0.967
59,0.9319,0.5486,0.3248,0.5164,0.8748,0.768,0.9325,0.3388,0.0566,0.2832,0.9644
60,0.9293,0.514,0.2881,0.5138,0.8748,0.736,0.8906,0.3141,0.0566,0.2526,0.9644
61,0.9267,0.5113,0.2855,0.4823,0.8748,0.7067,0.8487,0.2829,0.0591,0.2219,0.9644
62,0.9293,0.4794,0.2515,0.4482,0.8358,0.6773,0.8513,0.2622,0.0488,0.1862,0.9644
63,0.9267,0.4447,0.2279,0.4168,0.8483,0.6453,0.8094,0.231,0.0591,0.1582,0.9696
64,0.9267,0.4101,0.1991,0.4194,0.8384,0.6187,0.7728,0.1843,0.0488,0.125,0.9231
65,0.9267,0.4101,0.1965,0.3879,0.8384,0.56,0.7728,0.1635,0.0463,0.1224,0.9231
66,0.9293,0.3755,0.1676,0.3565,0.8021,0.5307,0.7308,0.1376,0.0591,0.0969,0.8843
67,0.9293,0.3435,0.1388,0.325,0.8116,0.504,0.6968,0.1142,0.0488,0.0638,0.8429
68,0.9293,0.3089,0.1336,0.325,0.8021,0.472,0.6942,0.0883,0.0591,0.0306,0.8429
69,0.9267,0.3063,0.0995,0.2962,0.8021,0.4427,0.6575,0.0623,0.0488,0,0.8041
70,0.9293,0.2743,0.0733,0.2647,0.7657,0.416,0.6182,0.0441,0.0463,0,0.8067
71,0.9267,0.2397,0.0367,0.2333,0.7605,0.3867,0.6182,0.0389,0.0463,0,0.7654
72,0.9267,0.2077,0.0445,0.2045,0.7605,0.3333,0.5868,0.0389,0.0488,0,0.7266
73,0.9267,0.2077,0.0052,0.2018,0.7268,0.3013,0.5475,0.0293,0.0488,0,0.724
74,0.9267,0.1758,0.0105,0.1756,0.738,0.2747,0.5108,0.0337,0.0463,0,0.6852
75,0.9267,0.1518,0,0.1442,0.7294,0.2453,0.5108,0.0397,0.0463,0,0.649
76,0.9293,0.1092,0,0.1232,0.7294,0.2267,0.4741,0.0415,0.0566,0,0.649
77,0.9293,0.0879,0,0.0917,0.6957,0.168,0.4401,0.0363,0.0488,0,0.6102
78,0.9267,0.0879,0.0052,0.0603,0.6931,0.1413,0.4401,0.0415,0.0488,0,0.574
79,0.9293,0.0586,0,0.0629,0.6931,0.1147,0.4086,0.0467,0.054,0,0.5714
80,0.9267,0.0107,0,0.0315,0.6541,0.0907,0.372,0.0389,0.0591,0,0.5352
81,0.9293,0,0,0,0.6593,0.0347,0.3405,0.0441,0.0488,0,0.499
82,0.9293,0.0107,0.0079,0.0105,0.6593,0.0347,0.3405,0.0337,0.0591,0,0.499
83,0.9267,0.0107,0,0.0157,0.623,0.0373,0.3065,0.0389,0.0488,0,0.4628
84,0.9293,0,0,0,0.623,0.0427,0.2724,0.0415,0.0488,0.0102,0.4266
85,0.9267,0,0.0052,0.0105,0.6256,0.0347,0.2384,0.0363,0.054,0,0.4266
86,0.9267,0.0053,0,0.0052,0.5892,0.032,0.2384,0.0415,0.0488,0,0.3904
87,0.9293,0,0,0.0052,0.5892,0.0347,0.2043,0.0389,0.0463,0,0.3568
88,0.9293,0,0,0.0079,0.5962,0.0347,0.1703,0.0337,0.0488,0,0.3594
89,0.9241,0,0,0.0105,0.5529,0.0347,0.1415,0.0389,0.0463,0,0.3206
90,0.9267,0.0053,0.0052,0.0131,0.5555,0.032,0.1441,0.0363,0.0488,0,0.287
91,0.9293,0,0.0052,0.0079,0.5555,0.0293,0.11,0.0311,0.0514,0,0.256
92,0.9293,0,0,0.0079,0.5165,0.032,0.0786,0.0337,0.0488,0,0.2534
93,0.9293,0.0053,0.0052,0,0.5217,0.04,0.0524,0.0415,0.054,0,0.2146
94,0.9267,0,0,0,0.5165,0.0373,0.0524,0.0441,0.0463,0.0051,0.1836
95,0.9293,0,0,0,0.4854,0.0373,0.0105,0.0389,0.0488,0,0.181
96,0.9293,0,0,0.0079,0.4854,0.0347,0.0052,0.0389,0.0488,0,0.1681
97,0.9267,0,0.0052,0.0079,0.488,0.032,0,0.0441,0.0463,0,0.1629
98,0.9267,0.0053,0,0.0079,0.4517,0.0293,0.0052,0.0415,0.0488,0.0107,0.1034
99,0.9215,0,0,0.0052,0.4544,0.0347,0.0079,0.0363,0.0463,0,0.1034
100,0.9293,0,0,0.0079,0.4205,0.0347,0,0.0337,0.0437,0,0.0517
101,0.9267,0,0.0052,0.0131,0.4205,0.032,0.0079,0.0337,0.0488,0.0077,0.0103
102,0.9267,0,0,0,0.4205,0.0267,0.0052,0.0389,0.0488,0,0
103,0.9267,0,0,0.0079,0.3894,0.032,0.0052,0.0311,0.0488,0,0
104,0.9241,0,0,0.0052,0.3913,0.032,0,0.0415,0.0514,0.0077,0.0103
105,0.9267,0,0.0052,0.0079,0.3868,0.0373,0.0052,0.0441,0.0488,0,0
106,0.9267,0,0,0.0131,0.3582,0.0347,0.0052,0.0337,0.0514,0,0.0103
107,0.9267,0,0,0.0105,0.3556,0.0373,0.0052,0.0337,0.0566,0,0
108,0.9241,0.0053,0.0079,0.0052,0.3219,0.0373,0.0079,0.0363,0.0463,0.0051,0
109,0.9267,0.008,0,0.0079,0.3219,0.0347,0,0.0363,0.0488,0.0102,0.0207
110,0.6256,0,0,0.0079,0.3219,0.0347,0.0052,0.0415,0.0566,0,0.0103
111,0.4231,0.0133,0,0.0131,0.2907,0.032,0.0052,0.0415,0.0463,0,0
112,0.3712,0,0,0.0079,0.2855,0.0427,0.0079,0.0441,0.054,0,0.0181
113,0.34,0,0,0.0079,0.2596,0.032,0.0052,0.0389,0.0488,0,0
114,0.3115,0,0,0,0.2596,0.032,0.0105,0.0337,0.0488,0,0
115,0.2622,0,0,0.0078,0.2544,0.0453,0.0052,0.0467,0.0514,0.0051,0.0533
116,0.2336,0,0.0052,0.0133,0.2206,0.0427,0.0105,0.0389,0.0488,0.0077,0.0776
117,0.2103,0,0,0.0053,0.2232,0.0427,0,0.0399,0.0566,0.0102,0.0576
118,0.1843,0,0.0052,0.0133,0.1895,0.048,0.0052,0.0346,0.0591,0,0.0479
119,0.135,0.0053,0.0104,0.0133,0.1973,0.0453,0.021,0.0415,0.0514,0.0153,0.075
120,0.1116,0.0053,0.0052,0.0053,0.1895,0.048,0,0.0389,0.0514,0.0051,0.0445
121,0.0909,0,0,0.0104,0.1557,0.04,0,0.0467,0.0566,0.0051,0.0491
122,0.0597,0,0,0.0053,0.1609,0.0453,0.0052,0.0346,0.0668,0.0102,0.075
123,0.0337,0.008,0,0.0133,0.1376,0.04,0,0.0346,0.0591,0.0077,0.0506
124,0.0389,0,0.0078,0.0107,0.1324,0.0373,0.0079,0.0346,0.0617,0.0077,0.0559
125,0.0415,0.016,0.0053,0.0104,0.1064,0.0373,0.0079,0.0467,0.0617,0.0051,0.0586
126,0.0337,0,0.0052,0.0104,0.109,0.0373,0.0079,0.0453,0.0566,0.0128,0.0724
127,0.0337,0.0107,0.0052,0.0105,0.1038,0.0373,0.0079,0.0441,0.0617,0,0.0853
128,0.0363,0,0.0052,0.0104,0.0727,0.0453,0,0.0341,0.0514,0.0102,0.0853
